retweet_count,reply_count,like_count,quote_count,id,Date,Followers,Status text,WC,Clout,Cognition,Affect,tentat,Drives,insight,cause,discrep,certitude
10,3,59,1,S1344182134055964672,30-12-2020,331116,"Honourable Tourism Minsiter @AUThackeray, Minister of State Tourism @iAditiTatkare, Principal Secretary Tourism @valsanair, MD, MTDC @salilashutosh and Director of Tourism Dhananjay Sawalkar, on behalf of Maharashtra Tourism, signed MOU's with four private companies. https://t.co/IrHscFAjg7",38,55.75,0,2.63,0,10.53,0,0,0,0
14,2,141,1,S1344313345411674112,30-12-2020,331116,"To boost the agriculture sector and local economy, Maharashtra is the first state to create an agro-tourism policy, which came into effect from September 2020. Maharashtra Tourism arranged a ceremony to congratulate agro-tourism companies registered under this policy. <U+0001F334><U+0001F3D5><U+FE0F> https://t.co/opIec54Dyl",49,90.06,6.12,4.08,0,2.04,2.04,2.04,0,0
32,10,241,2,S1344522165962461192,31-12-2020,331116,"Maharashtra__ first Ro-Pax (Roll-On-Roll-Off-Passenger) M2M ferry service lets you travel from Mumbai to Mandwa in less 60 minutes! The Ro-Pax Ferry service can carry upto 500 passengers and 150 vehicles that will include cars, motorbikes and cycles.<U+0001F6A2>
#M2M #ferry #maharashtra https://t.co/dv6EGJCrHT",47,95.25,2.13,2.13,0,2.13,0,0,2.13,0
6,4,54,0,S1344706739866726400,31-12-2020,331116,"""Traveling makes you think what a tiny place you occupy in this world""<U+0001F4AB>

Maharashtra Tourism wishes everyone a Happy New year!<U+0001F389><U+2728>

Tomorrow is the first blank page of a 365 page book! Which place in Maharashtra do you want to travel and fill it with?<U+2708><U+FE0F> https://t.co/MIYH3LtqPb",60,99,10,5,0,0,1.67,1.67,3.33,0
16,3,73,0,S1345000116827029505,01-01-2021,331116,"Start the new year with an adrenaline rush! Head out into the open and be one with nature. Go on a trek or a bike ride or scuba diving, Maharashtra has a whole plethora of adventure sports that will satisfy your soul!

Let__ all start 2021 on an exciting note. Happy New Year!<U+2728> https://t.co/pVGV3F7TfC",60,84.23,5,10,3.33,1.67,0,0,0,0
49,7,345,4,S1345753645954940930,03-01-2021,331116,"To all adventure lovers out there, Kulang Fort in Nashik district offers the highest and longest climb from the base village of Ambewadi to the top. This fort promises absolute scenic beauty for trekkers.
So what are you waiting this New year? Explore the marvel of nature. <U+26F0><U+FE0F> https://t.co/CbKz6rLOU2",56,97.11,5.36,7.14,0,3.57,1.79,0,0,1.79
21,3,95,4,S1346096772221845506,04-01-2021,331116,"A village in Raigad District of Maharashtra, Kolad has the most imposing valleys and natural beauty. White water rafting on the Kundalika river is a popular along with camping and trekking sites. Plan a getaway to ride the rapids and relax with nature. <U+0001F6A3><U+200D><U+2642><U+FE0F><U+0001F4AB> https://t.co/0ooQ6RcSyB",58,99,1.72,3.45,0,1.72,1.72,0,0,0
25,5,161,2,S1346451446686830592,05-01-2021,331116,"Raigad Fort enchants everyone with its pleasant weather. The highlight of this site is perched at an elevation of 1200 ft, which is a cliff known as Takmak Tok. It is marked as a place where prisoners were punished with death as their penance &amp; were forced to jump off the cliff https://t.co/HxL4O8zybQ",57,50.51,7.02,8.77,0,5.26,1.75,1.75,0,0
34,6,140,2,S1347208607046135808,07-01-2021,331116,"Nearly 50000 years ago, a meteorite crashed into India__ Deccan Plateau, forming unique basalt impact crater in the world, Lonar Lake in Buldhana district of Maharashtra! This crater is home to plankton species that thrive in its unusual ecosystem &amp; give water its vibrant color https://t.co/UVesvCRMy6",50,29.01,6,2,2,0,0,2,0,0
27,6,206,0,S1347906895860797442,09-01-2021,331116,Known as 'Heaven of Maharashtra' Konkan is the most beautiful land at western coastline of Maharashtra.Share your plans with us for this perfect weekend getaway!<U+0001F30A><U+2728> https://t.co/GHUdL3bYq2,35,99,8.57,11.43,0,8.57,5.71,0,0,2.86
9,3,57,1,S1348615282336563206,11-01-2021,331116,"CONTEST ALERT! 

Maharashtra Tourism calls out to videographers to put their creative skills to test! Selected ones will get featured on our page and win exciting Cash prizes!

Use the #mahavideographycontest to show us how excited you are.

Stay Tuned for further updates!<U+2728> https://t.co/N3gpZ54OKM",50,99,6,8,0,12,4,4,0,0
6,2,53,0,S1348896455881158663,12-01-2021,331116,"National Youth Day is celebrated to honor the great  philosopher Swami Vivekananda. His speech on universal brotherhood in Chicago was path breaking. He was vocal about the importance of youth in nation-building. Through his teachings, let__ all be inspired to achieve our goals! https://t.co/KHqUaNkYCn",48,98.75,4.17,14.58,0,14.58,2.08,0,0,0
39,3,300,0,S1348983256893386754,12-01-2021,331116,"Shivneri fort, where Jijamata gave birth to Chatrapati Shivaji Maharaj, who went on to build Maratha Empire. Inside the fort there is a statue of Jijabai guiding young Shivaji. She is an inspiration to many &amp; Maharashtra Tourism honors her ideologies on her birth anniversary. <U+0001F64F> https://t.co/hmX9mPWxM2",52,93.13,1.92,5.77,0,1.92,1.92,0,0,0
14,6,87,3,S1349274066503434242,13-01-2021,331116,"Til-Gul Roti is a traditional dish for this occasion &amp; the best way to commemorate is by making this dish and enjoying it with your loved ones.
To know more about this receipe follow us on Insta &amp; FB social media handles

#MakaraSankranthi #kitefestival #Maharashtra #photography https://t.co/HbaNr4EHsJ",51,93.56,3.92,7.84,0,7.84,1.96,1.96,0,0
11,4,57,0,S1349705024977264643,14-01-2021,331116,"The Mumbai Festival is coming- a celebration of Mumbai and Mumbaikars. Get ready for exciting discounts, experiences, shopping, events &amp; more. 

Apun ke liye, Apun ke Mumbai ke liye!!

#Mumbaikar #shoppingtime #Mumbai #mumbaifestival https://t.co/KKQ1Um0lRL",38,40.06,0,13.16,0,2.63,0,0,0,0
8,1,44,1,S1349960505645961218,15-01-2021,331116,"It's time to upgrade your videography skills to showcase  the best of #Maharashtra 
Each selected video gets a chance to win INR 2000 &amp; Appreciation Certificates!

<U+0001F514> Please read the Rules carefully before submitting the video! <U+0001F514>

<U+0001F6A9>Link in the Profile 
#mahavideographycontest https://t.co/CpOeen6cTu",51,98.21,5.88,5.88,1.96,9.8,3.92,0,0,0
14,2,138,0,S1350098637217538050,15-01-2021,331116,"Discover yourself through the power of meditation at the magical Global Vipassana Pagoda located at Borivali West in Mumbai. 
Pegged as one of Maharashtra__ seven wonders, this is one of the best places to find Peace in the midst of a busy city! <U+2728>
PC: Mangesh Powale https://t.co/QgwzKZEG6B",53,81.19,7.55,5.66,1.89,3.77,5.66,0,0,0
17,6,103,2,S1350465637689147394,16-01-2021,331116,"Konkan:
The lush green mountains, the echoing blue waves, the joyful jetty rides and the calm and tranquility are some of the varied alternatives to our monotonous life that this place provides! <U+2728><U+0001F30A>

<U+0001F3A5>VC: Jivan Kadam https://t.co/sLxlybDI1D",46,95.64,4.35,8.7,0,2.17,0,0,0,0
67,6,395,3,S1350799726279421953,17-01-2021,331116,"Gondeshwar temple is an 11th-12th century Hindu Temple located in Sinnar, Nashik. The temple is in Hemadpanti style of architecture. The use of locally found black stone and lime is what makes this temple stand out, highlighting the local craftsmanship.<U+2728>
PC: Shailesh Gaikwad https://t.co/CZRXOTyCqQ",50,94.01,6,4,0,0,2,4,0,0
3,1,23,1,S1351159909069385729,18-01-2021,331116,"#TMFKidharHai Checkout @themumbaifestival by @_things2do to know more!

@themumbaifestival @_things2do @things2doinmumbai https://t.co/K3EOWslHQX",16,40.06,6.25,6.25,0,0,6.25,0,0,0
84,12,607,3,S1351522048418275329,19-01-2021,331116,"Harihar Gadh in Nashik, was an important fort to look upon trade route through Gonda Ghat. Many tourists visit here because of its rock-cut steps. Accessible from Mumbai, Pune, Igatpuri &amp; Trimbakeshwar, it is one of the most adventurous trek of Maharashtra.<U+26F0><U+FE0F>
<U+0001F4F7>PC: Mahadev Sapte https://t.co/11x8Bwhywt",56,91.33,1.79,3.57,0,0,0,1.79,0,0
19,2,148,2,S1351912137761845251,20-01-2021,331116,"Picturesque clouds, calm water and rowing boats, such scenery will always inspire you to click some amazing pictures. Located near the entrance of Sindhudurg fort, Malvan, this beautiful view is captured by @atulbagayatkar
<U+0001F4F7><U+2728> https://t.co/ofKKdLFy6P",42,97.11,4.76,14.29,0,0,2.38,0,0,0
15,2,58,3,S1352251278357901312,21-01-2021,331116,"Go on a virtual safari and be amazed by nature at every corner at Nagzira Wildlife Sanctuary. Find the full video on our YouTube Channel: Maharashtra Tourism (https://t.co/f3AilmB8pp) 
<U+0001F4CD> Marathi and English videos out Now on YouTube. https://t.co/7683XJOhVx",47,84.86,4.26,8.51,0,2.13,2.13,0,0,0
9,1,65,0,S1353594814441250816,25-01-2021,331116,Maharashtra tourism wishes everyone a very fun filled National Tourism Day and here's wishing everyone all the wonderful travelling escapades this year!! @CMOMaharashtra @AjitPawarSpeaks @iAditiTatkare @AUThackeray @valsanair @salilashutosh Mr. Dhananjay Sawalkar https://t.co/mBIkq3cgD0,36,84.23,13.89,11.11,0,0,0,0,5.56,0
8,4,75,3,S1353932019013722114,26-01-2021,331116,"Come join us in the world's most unique parade of exciting, adventurous, and peaceful travel plans this year. <U+0001F304>
Serving every corner of this great republic. Maharashtra Tourism wishes everyone a very Happy 72nd Republic Day!  <U+0001F1EE><U+0001F1F3>

#HappyRepublicDay2021 #Maharashtra https://t.co/yd5X28JiPw",48,98.75,10.42,12.5,0,6.25,2.08,0,2.08,0
4,2,26,0,S1354057574685925376,26-01-2021,331116,"Ministry of Tourism and Incredible India is all set to celebrate #BharatParv2021 virtually from 26th-31st January'21.

Watch Bharat Parv 2021 Live on 
https://t.co/gp1vDlk3yB for a wonderful experience of Maharashtra State Tourism, on this Republic day.

https://t.co/wOpUJimVqY https://t.co/eBYsVdY2Hr",50,40.06,4,12,0,2,0,0,0,2
15,2,76,0,S1354392036179206146,27-01-2021,331116,"On the occasion of National Tourism Day on 25th January, MOUs were signed with 11  companies for the development of Maharashtra Tourism. <U+2728>
The following initiatives undertaken by the government will create about 6,754 new jobs with a total investment of INR 2905 Crores.<U+0001F1EE><U+0001F1F3> https://t.co/Vu7e8HbHw6",54,92.24,0,3.7,0,3.7,0,0,0,0
13,6,146,1,S1354415815399903234,27-01-2021,331116,We are also collaborating with influencers/vloggers/bloggers such as @sbhattikar and @JeevanKadamVlog to promote various tourist destinations in Maharashtra.<U+0001F3A5><U+2728> https://t.co/OWbezIAhCA,29,99,3.45,3.45,0,13.79,0,0,0,0
10,4,67,0,S1354447885425811458,27-01-2021,331116,"Maharashtra Tourism invites all to participate in #MahaVideographyContest to showcase the best of #Maharashtra in 120 seconds!<U+23F1><U+FE0F>
Chance to Win a Cash Prize of INR 2000 for each selected video!<U+0001F4B0>
If you haven__ registered yet, please check the Link in Bio to upload the videos.<U+2728> https://t.co/R6E06XBJX4",58,96.58,10.34,3.45,5.17,5.17,1.72,0,1.72,0
6,1,39,0,S1355060963620380672,29-01-2021,331116,"Your fortune is always unexpected, You could find yourself on a highway sipping chai under the cherry blossom!<U+0001F338>

Tag your ""fortune traveller""!! <U+2728>

Location: Eastern Express Highway between Ghatkopar &amp; Vikhroli, Mumbai.

Credits: @MangeshPowale <U+0001F4F7>

#MahaExplore #Maharashtra https://t.co/xzlXZ5cmRg",46,99,8.7,6.52,0,0,2.17,0,2.17,0
10,2,40,0,S1356620325908316163,02-02-2021,331116,"Here's a sample video of how you can create simple yet beautiful videos showcasing (theme based) beauties in Maharashtra with your skills and win upto Rs 20000/-

Check the link below for more details:
https://t.co/lNFV23Wel7

<U+0001F3A5>Video credit: Devansh Mathur https://t.co/pVWKgsgsgP",50,94.01,10,8,2,6,2,4,4,0
11,1,104,1,S1356969785737830400,03-02-2021,331116,"In the past couple of days, the Mercury has dipped, leaving most of the Mumbaikars surprised. This seems as the right time to get your light jackets and comfy blankets out!<U+2728>

A timelapse into the foggy winter- laden Mumbai!<U+2744><U+FE0F>

<U+0001F3A5>Video Credit: @ishaan2903 https://t.co/IVgVoxLGTi",55,99,3.64,3.64,1.82,0,1.82,0,0,0
22,7,274,2,S1357370930683473920,04-02-2021,331116,"What an honour it was to have CM @uddhavthackeray &amp; Tourism Minister @AUThackeray at Vintage Drive by The Mumbai Festival!

There are a lot more exciting events, offers and deals for you! Check out @themumbaifestival 

@vccci_official @wiaaindia @_things2do
@things2doinmumbai https://t.co/2qdEoNuJF3",45,66.21,0,6.67,0,6.67,0,0,0,0
6,0,15,0,S1357671788889575425,05-02-2021,331116,"Hurry Up!! <U+2728>
Only 10 days left to participate in the #mahavideographycontest. Here's your chance to Win Cash Prizes of upto INR 20,000/- #contestofthemonth <U+0001F3A5>

Check the link in our bio and submit your entries!

<U+0001F514> Please read the Rules carefully before submitting the video! <U+0001F514> https://t.co/B5Wleayafh",55,99,1.82,3.64,1.82,7.27,0,0,0,0
74,5,545,5,S1357692514216669184,05-02-2021,331116,"Here's what a famous Marathi film actor Pravin Tarde has to say on his visit to Sinhagad fort: ""Take your children on a trip to a 'cold air' place, But don't forget to take them to the forts where your forefathers shed their 'hot blood'..Sit there and read Shivcharitra to them!! https://t.co/X9uaOfAerP",57,96.86,3.51,3.51,0,1.75,0,0,0,0
133,9,898,3,S1358048097788592130,06-02-2021,331116,"Koraigad was one of the forts included in Maratha Kingdom by Chhatprati Shivaji Maharaj. The fort has two lakes &amp; few small temples dedicated to Lord Vishnu &amp; Lord Shiva. Must visit for its architecture its climb is scenic &amp; promises to be worth the effort.<U+26F0><U+FE0F>
<U+0001F4F7>PC: Ankit Bhatia https://t.co/tCt54rhEoO",60,96.04,3.33,1.67,0,8.33,0,0,1.67,1.67
8,26,63,0,S1358411726765522948,07-02-2021,331116,"Dadasaheb Phalke International Film Festival co-powered by Maharashtra Tourism will commence on 20th February'21 at Taj Lands End, Mumbai
@dpiff_official @incredibleindia @cmomaharashtra_
@AUThackeray 
#dpiff #dpiff2021 #comingsoon #dpiffawards #dpiffdiaries #Bollywood https://t.co/Fbn2qsa2dX",36,40.06,0,5.56,0,2.78,0,0,0,0
55,7,416,2,S1358781857433743367,08-02-2021,331116,"#myheritage
Ellora caves, the worlds largest monolithic structure &amp; UNESCO World Heritage Site located in Aurangabad, Maharashtra was carved from top to bottom &amp; contains intricate sculptures &amp; carvings on every inch of the interiors
#UNESCO #unescoworldheritage #incredibleindia https://t.co/B0Pj33KOPv",43,40.06,2.33,2.33,0,0,0,0,0,0
30,3,273,1,S1359142662046011399,09-02-2021,331116,"#myheritage
Chhatrapati Shivaji Maharaj Terminus- an architectural marvel, a museum &amp; a place of commute. CSMT, lifeline of entire city is visited by huge masses from the city, while maintaining its grandeur, hence it is a World Heritage Site<U+2728>
#architecture #unescoworldheritage https://t.co/nkQcZGcU32",48,64.67,2.08,4.17,0,0,2.08,2.08,0,0
3,2,63,1,S1359392666413240320,10-02-2021,331116,"#myheritage
Art Deco of Mumbai, are the second largest collection of buildings in this architectural style in the world &amp; were added to UNESCO World Heritage Site list in 2018!
PC: 1 to 3- @MangeshPowale
4th- @atlaskeeda
#UNESCO #unescoworldheritage #Mumbai https://t.co/9gHE2hPFwU",45,40.06,0,2.22,0,0,0,0,0,0
39,6,336,1,S1359460341835460614,10-02-2021,331116,"#myheritage
Ajanta caves, which contain carvings and paintings that date back to the beginning of classical Indian art era. Ajanta caves are one of the oldest UNESCO World Heritage Sites, a perfect place to explore for history &amp; culture enthusiasts.
#UNESCO #unescoworldheritage https://t.co/YzhnjckrXP",47,28.37,6.38,6.38,0,0,2.13,0,0,2.13
45,5,323,2,S1359503718060761090,10-02-2021,331116,"#myheritage 
Elephanta Caves were built during 400-800 AD with carvings of Hindu gods. Legend says that the iconic Trimurti was covered behind huge doors, and hence was protected from the bullets of the Portuguese &amp; today is the main attraction of this UNESCO World Heritage Site https://t.co/R7MxBUgf3Y",51,40.06,1.96,3.92,0,0,1.96,1.96,0,0
24,2,176,1,S1359815337533796356,11-02-2021,331116,"#myheritage 
Western Ghats are older than Himalayas, world__ eighth __ottest hotspots_ of biological diversity &amp; listed as UNESCO World Heritage Site. The high mountainous forest ecosystem influences Indian monsoon weather pattern
#UNESCO #unescoworldheritage
PC: @MangeshPowale https://t.co/8LTUBnARFd",40,15.75,7.5,2.5,0,2.5,0,2.5,0,0
6,1,49,0,S1359864494629945344,11-02-2021,331116,"Come witness Grape festival at Junnar &amp; enjoy multiple outdoor activities like camping, folk dance, tractor riding, horse riding &amp; tour of vineyards<U+2728>
The festival is open to all farmers across Maharashtra and one with the best Grape harvest will be crowned as the 'Grape king'<U+0001F451> https://t.co/pCfsBOZzwV",55,91.79,1.82,5.45,0,5.45,0,0,0,0
40,4,288,1,S1360220242048258051,12-02-2021,331116,"BMC building has opened its doors to all tourists, an initiative taken by MTDC along with Khakhi tours. Untill now we could witness Gothic architecture of the exterior of building, now catch a glimpse of the interior design &amp; learn about events that took place in this building<U+2728> https://t.co/hNxFw3WrPH",55,80.05,7.27,1.82,0,3.64,3.64,0,1.82,0
23,2,99,0,S1360599590664249354,13-02-2021,331116,"Experience Cultural performances, authentic food with multiple outdoor activities like Cycle Marathon &amp; Lantern Walk to Panhala Fort at Panhala Festival<U+0001F389>
When: 26 to 28th February
Time: 10 to 7 pm
Where: Panhala Giristhan Nagarparishad, Panhla Dist. Kolhapur
#festival #event https://t.co/3jLVA28SYg",47,65.16,0,6.38,0,0,0,0,0,0
23,3,156,6,S1360948700076408837,14-02-2021,331116,"Konkan- Journey to heaven!
The vlog talks about the uniqueness of the region how the sea brings calmness &amp; sense of joy people. Surrounded by forts &amp; vast forest, a trip to Konkan region is a sure way in understanding the destination and the culture. <U+0001F30A><U+2728>
VC: @jeevankadamvlogs https://t.co/wKLZMP9j3D",56,71.08,7.14,7.14,0,0,5.36,1.79,0,0
10,0,77,0,S1361198419566424064,15-02-2021,331116,Victoria 2.0 - The battery operated carriages are all set to roll out in parts of South Mumbai from next month.<U+2728> https://t.co/vew0V0fftp,27,62.05,11.11,3.7,0,0,0,0,0,0
17,3,119,1,S1361312926292873219,15-02-2021,331116,Lohape lake is a perfect weekend getaway for you to camp in the night near a majestic lake which is almost seen as if it were hugging the Sahyadri hills. Let yourself loose in the wilderness of nature and blow off some steam with this unexplored yet magical destination. <U+0001F30A><U+2728> https://t.co/nXCIuWkjN8,58,90.41,8.62,6.9,5.17,1.72,0,0,1.72,1.72
46,5,343,7,S1361680860689227777,16-02-2021,331116,"Famous for its serene &amp; pristine beaches, temples, historical forts, folk dance, Sindhudurg was literally termed as first tourism district in Maharashtra. Tourists rejoice here from all walks of life for its historical treasure and to enjoy the beach<U+0001F30A>
<U+0001F3A5>VC: @JeevanKadamVlog https://t.co/qcwy3YvBhC",50,94.01,2,8,0,2,0,0,0,0
31,5,290,1,S1362034821669605380,17-02-2021,331116,"Jawhar is a small town located in the Thane district of Maharashtra. It has abundant nature's beauty &amp; exotic man made marvels. The rocky mountain view in the backdrop along with the gushing waterfall makes it a mesmerizing view.
<U+0001F4F7>PC: @MangeshPowale
#DekhoApnaDesh #Maharashtra https://t.co/se0jyWfB43",50,82.98,4,8,0,0,0,4,0,0
12,7,65,0,S1362410989824708614,18-02-2021,331116,"We at Maharashtra Tourism are extremely excited to start this innovative &amp; fun filled project approved by the Cabinet for the first time in the state, let us know your thoughts in the comment section below!<U+2728><U+0001F690>
@CMOMaharashtra @AjitPawarSpeaks @AUThackeray
#DekhoApnaDesh https://t.co/kJt3ODJDF8",49,99,6.12,6.12,0,6.12,4.08,0,0,2.04
3,1,35,0,S1362418320138334210,18-02-2021,331116,"The Bodalkasa Bird Festival has everything you love. From jungle safaris, birdwatching, exhibitions, local food &amp; competitions. Spot a variety of indigenous wildlife! <U+0001F4F8>

<U+0001F5D3><U+FE0F>When: 27th &amp; 28th February' 21.

<U+0001F4CD>Where: Bodalkasa Tourist Destination, Tehsil - Tiroda, Gondia District https://t.co/GuyLxUVvw6",50,99,4,6,0,2,0,0,0,0
28,2,254,0,S1362612857083334658,19-02-2021,331116,"The creator and founder of the Maratha Empire, Chhatrapati Shivaji Maharaj was born on this day in 1630 on Shivneri fort. This year marks the 390th birth anniversary of the great Maratha. 
Maharashtra Tourism wishes you all a very Happy Shivaji Jayanti! https://t.co/wvowPSmLKX",47,76.11,4.26,6.38,0,2.13,0,0,2.13,0
22,6,141,1,S1362779149216088066,19-02-2021,331116,"Maharashtra Tourism is delighted to announce '21 Maha Events of 2021'! All of these events are spread across the state and cater to different kinds of tourism - Agro-tourism, heritage tourism, wildlife tourism etc.
Stay tuned to know all of the details!!<U+2728>
#21MahaEventsOf2021 https://t.co/BdwOfy8OsQ",49,40.06,12.24,4.08,0,0,2.04,0,0,0
109,8,655,4,S1363125539251228673,20-02-2021,331116,"Shaniwar wada stands tall to this day amongst all the might and glory the fort has gained over its historic years. This monument stands proud in the history of the Maratha Empire. Shaniwar wada attracts about 300 tourists per day from all around the globe
<U+0001F4F7>PC: @Pravingaikwadp7 https://t.co/U7RdnHJIeY",54,62.05,5.56,5.56,1.85,5.56,0,0,0,0
1,3,39,0,S1363452921707331586,21-02-2021,331116,"21 Maha Events of 2021! @iKabirBedi sir is welcoming you all to attend the most exciting 21 events in Maharashtra!

Upcoming Events:
<U+2728>Panhala Festival - 26th to 28th Feb'21
<U+2728>Bodalkasa Bird Festival- 27th &amp; 28th Feb'21.

#21MahaEventsOf2021

Visit: https://t.co/IKdSzrI90W https://t.co/PCGBRDVpN7",53,95.87,1.89,11.32,0,3.77,0,0,0,0
32,1,196,3,S1363532915376754690,21-02-2021,331116,"The Nivati village location is amidst the greenery of plantations and ocean roars.The atmosphere is serene and the calmness of the sea and shores alike are reassuring in these hectic days of today. Unwind at Nivati beach on your next vacation!<U+0001F30A>
<U+0001F3A5>VC:@JeevanKadamVlog https://t.co/4QymrvatPp",53,95.87,0,9.43,0,0,0,0,0,0
4,2,25,0,S1363813728504872960,22-02-2021,331116,"Dear awaited participants &amp; organisers, Maharashtra tourism has temporarily suspended the 21Maha events of 2021 across Maharashtra in light of increasing covid-19 cases.

Stay tuned for futher updates on all our social media handles!! https://t.co/DMZ3YCBfaA",39,81.78,2.56,5.13,0,5.13,0,0,0,0
35,5,289,3,S1363848340841000961,22-02-2021,331116,"The fort lies on the Malvan town of the Sindhudurg district in Konkan region in the state of Maharashtra. The construction of this fort began in the year 1664 on the 25th of November, which was completed in about three years in 1667.<U+2728>
#architecture #Maharashtra #DekhoApnaDesh https://t.co/9xyLvReBVy",53,62.44,1.89,1.89,0,0,0,0,0,0
53,8,399,2,S1364210780510380034,23-02-2021,331116,"Shinde Chhatri in Wanwadi is a window to the bygone era and a reflection of the Maratha bravery. This monument in Pune is a tribute to the courageous Mahadji Shinde, who was a popular general of the Peshwa Bajirao's Army.<U+2728> https://t.co/0hXGsaRzS8",47,84.86,2.13,4.26,0,2.13,2.13,0,0,0
3,1,17,0,S1364533251314966528,24-02-2021,331116,"Good News! <U+0001F38A>

The dates for the #mahavideographycontest have been extended till 15th March! 

Register Here<U+2B07><U+FE0F>
https://t.co/lNFV23Wel7

<U+0001F31F>Here's your chance to Win Cash Prizes of upto INR 20,000/-

<U+0001F514> Please read the Rules carefully before submitting the video! 
#ContestAlert https://t.co/PS5j8QwlZJ",56,99,1.79,7.14,1.79,5.36,0,0,0,0
49,6,392,2,S1364613627295059968,24-02-2021,331116,"Ratangad Fort is located at the height of 4255 feet above sea level. Trek is medium-difficult with steel ladders; rock cut steps, ridge walkingThis is the wholesome adventure you were looking for.<U+2728><U+26F0><U+FE0F>

#forts #Maharashtra #India #trek #IncredibleIndia #travelphotography https://t.co/0O8r9jM5ya",49,98.56,0,2.04,0,0,0,0,0,0
54,8,395,1,S1364956462188003331,25-02-2021,331116,"Do you have the courage to trek all the way up to the Sanjivni Machi, Rajgad? <U+26F0><U+FE0F>

Tag all your friends with who you would like to visit this fort!<U+2728>

#DekhoApnaDesh #Maharashtra #forts https://t.co/2zZc5XTIM5",43,99,9.3,9.3,0,2.33,0,0,4.65,0
45,5,225,2,S1365304647506743296,26-02-2021,331116,"Vengurla is a small beach town in the Sindhudurg district of Maharashtra. The secluded white sand beaches, endless coastline &amp; serenity throughout the day. The unique blend of local culture &amp; natural beauty makes Vengurla the exciting offbeat destination for your next vacation<U+0001F30A> https://t.co/Udf01Q3mgd",50,82.98,4,8,0,0,0,2,0,0
38,7,190,2,S1366027740005027840,28-02-2021,331116,"#WhereInKonkan
Can you guess where are any of these beautiful destinations in Kokan? <U+0001F30A>
Comment below if you know!<U+2728>

<U+0001F3A5>VC: @sbhattikar

@incredibleindia @tourismgoi
#DekhoApnaDesh #Maharashtra #kokan #beaches #sunsets #incredibleindia #travelgram #travel #traveldairies https://t.co/e7thzpcuKF",42,99,11.9,4.76,7.14,0,4.76,0,2.38,0
91,10,458,2,S1366405216988327936,01-03-2021,331116,"The Alang Madan Kulang(AMK) trek is one of the most difficult trek in Maharashtra<U+0001F6A9>

This trek gives us stunning views, dense forests, the caves, water cisterns &amp; ancient writings on the rocks<U+26F0><U+FE0F><U+2728>

<U+0001F4CD>Kalsubai ranges, Sahyadris, Nashik District, Maharashtra
#DekhoApnaDesh https://t.co/rXiC0TxYf5",55,99,1.82,5.45,0,1.82,0,0,0,0
1,1,29,0,S1366684218244308992,02-03-2021,331116,"Ministry of Ports, Shipping and Waterways is pleased to invite stakeholders/buyers to attend the Virtual Maritime India Summit 2021 for investment opportunities in the coastal region of Maharashtra
<U+0001F4CD>Website: https://t.co/uqwMqTDPj0.
Registration link:<U+0001F447> https://t.co/hY46pQnF1E https://t.co/wIIgvIT1ip",51,82.38,0,9.8,0,1.96,0,0,0,0
9,1,114,0,S1366756839249960960,02-03-2021,331116,"An eagle observes water patiently, before leaping to catch the fish. Remember to take a step back &amp; analyze the situations to find opportunities to achieve your dreams<U+2728>

Steppe eagles are found near Pune, Satara and Panchgani in Maharashtrap<U+0001F985>
#TwitterNatureCommunity https://t.co/hMs945moRu",49,94.42,10.2,6.12,0,4.08,8.16,0,0,0
10,1,49,1,S1366995195263283208,03-03-2021,331116,"Maharashtra Tourism wishes you a very happy World Wildlife day! <U+0001F42F>

<U+0001F31F>The dates for the #mahavideographycontest have been extended till 15th March! 

<U+0001F4CD>Register Here<U+2B07><U+FE0F>
https://t.co/lNFV23Wel7

<U+0001F514> Please read the Rules carefully before submitting the video! 
#ContestAlert https://t.co/fX29hMJnrW",55,99,1.82,5.45,0,1.82,0,0,1.82,0
4,2,29,1,S1367150798086447111,03-03-2021,331116,"Celebrate this Women's Day at Adlabs Imagica! Chance to win free tickets! <U+0001F389><U+0001F39F><U+FE0F><U+0001F3A1>

Post a picture on your Instagram profile of an awesome #woman who inspires you to travel &amp; Share your experience in less than 250 words.<U+0001F4F8>

<U+2B07><U+FE0F>Check out the details &amp; tag us: https://t.co/GLALcuHVkm https://t.co/PUCnhiJuIM",68,99,5.88,10.29,1.47,5.88,1.47,0,0,0
18,3,81,0,S1367336065049251842,04-03-2021,331116,"Ajanta caves in Aurangabad, Maharashtra, included among 12 iconic sites by the Central Government, under 'Swatch Tourist Destinations' to boost &amp; promote tourism in the country. <U+2728>

<U+2B07><U+FE0F>Check out:
https://t.co/0AZDZOcrWB",39,98.04,0,2.56,0,2.56,0,0,0,0
17,2,80,0,S1367382392474800135,04-03-2021,331116,"Maharashtra Tourism to empower 1000 people as 'tourist guides' to promote destinations and development in the state.<U+2728>

Check all the details for registration: <U+0001F447>
https://t.co/2XYJTHpC2D https://t.co/X3nqCB0R34",37,91.56,5.41,5.41,0,2.7,0,0,0,0
15,3,146,0,S1367487428773220359,04-03-2021,331116,"Wide stretches of sand between blue ocean and lush green trees, Kelva Mahim beach is a small piece of paradise. Just on the outskirts of the city, a 15 minute ride from Palghar, this beach provides a calm ambience and fresh air.<U+0001F30A>

<U+0001F3A5>VC: Vishwajeet Javlekar https://t.co/y8DcJP9qYA",54,80.61,0,7.41,0,0,0,0,0,0
